PropertyID,Address,City,State,ZipCode,Type,Price,SquareFeet,Bedrooms,Bathrooms,AgentID
P002251,5486 Kelly Skyway Way,Houston,TX,85203,Commercial,1357471,8639,,8,A00044
P002252,3150 Anna Alley Way,Denver,CO,27608,Residential,983461,4630,2,1,A00002
P002253,4248 Evelyn Shores Ter,Denver,CO,46203,Commercial,1457020,9721,,1,A00014
P002254,8305 Cardenas Knoll Ave,Denver,CO,23453,Commercial,485093,31642,,4,A00041
P002255,3622 Joseph Fall Ln,Long Beach,CA,94111,Residential,1085788,,4,5,A00013
P002256,6323 Lawson Landing St,LOUISVILLE,KY,23458,Residential,797995,2441,3,2,A00051
P002257,2388 mary mountain ave,Atlanta,GA,75207,Residential,763813,1358,6,3,A00051
P002258,7097 Thomas Ferry Pl,Denver,CO,23450,Commercial,1217031,27837,,8,A00142
P002259,7051 Contreras Throughway Rd,Baltimore,MD,68106,Commercial,1742144,22940,,9,A00150
P002260,7572 Oneill Square Ln,Tucson,AZ,38111,Residential,82496,1749,4,5,A00128
P002261,1511 Justin Crescent Ter,Portland,OR,64111,Residential,174347,1801,6,3,A00152
P002262,4583 Jerry Spurs Ct,Charlotte,NC,37206,Residential,810969,5117,6,3,A00050
P002263,640 Jimenez Spur Dr,boston,MA,94108,Residential,1309705,1885,5,1,A00108
P002264,2774 Daniel Via Ter,Detroit,MI,85706,Residential,1782563,5002,1,3,A00033
P002265,1592 Leon Mall Ln,Omaha,NE,23453,Commercial,927254,46895,,5,A00046
P002266,159 Kathleen Union Dr,Los Angeles,CA,48206,Residential,1038490,3911,2,1,A00151
P002267,483 Nelson Village Ln,Portland,OR,85204,Commercial,692240,25594,,9,A00056
P002268,6446 SANTOS GARDENS LN,Portland,OR,32099,Residential,1783543,1876,1,2,A00105
P002269,6585 Browning Parks Rd,San Antonio,TX,33132,Commercial,1764499,,,5,A00034
P002270,5510 Rodriguez Valley Pl,Houston,TX,85206,Commercial,1097071,36917,,8,A00002
P002271,6448 JONES SPRINGS BLVD,Portland,OR,28209,Commercial,1653718,13756,,6,A00040
P002272,9464 Figueroa Crossroad St,Portland,OR,60605,Residential,1174091,2778,2,5,A00070
P002273,2319 Julia Orchard Ct,Seattle,WA,64106,Commercial,1513528,28939,,,A00144
P002274,1227 Rivera Walks Pl,Atlanta,GA,37210,Residential,1837139,,5,4,A00030
P002275,5941 Cheryl Shore Pl,Charlotte,NC,43210,Commercial,1084960,22440,,8,A00064
P002276,2801 Jimmy Forges St,Mesa,AZ,28210,Commercial,900966,31113,,5,A00047
P002277,7762 Ronald Streets Ter,Philadelphia,PA,38105,Commercial,1896381,5209,,8,A00022
P002278,9351 Gonzalez Parks Way,kansas city,MO,80902,Commercial,984388,11601,,4,A00060
P002279,4743 Victoria Motorway Rd,Chicago,IL,80204,Residential,707754,2338,6,4,A00136
P002280,2813 Powell Lakes Ave,San Francisco,CA,87107,Commercial,1120475,15656,,3,A00060
P002281,2240 Leonard Pike Pl,CHICAGO,IL,30307,Commercial,298639,27683,,5,A00153
P002282,1268 Perry Trail Rd,Philadelphia,PA,60602,Commercial,657947,3755,,3,A00060
P002283,167 Edward Flat Pl,Fresno,CA,19101,Residential,953293,1229,2,,A00032
P002284,2982 Fernandez Route Ln,fresno,CA,21211,Commercial,552166,16482,,1,A00046
P002285,2743 Kathleen Track Ln,Los Angeles,CA,53208,Commercial,921100,29712,,4,A00120
P002286,2648 Tyler Heights Ave,Dallas,TX,46220,Commercial,340997,15174,,2,A00063
P002287,891 Aaron Junction Ter,Albuquerque,NM,21202,Residential,1324277,1348,6,2,A00011
P002288,6794 Howard Coves St,Fort Worth,TX,98101,Residential,659748,5599,5,3,A00067
P002289,541 Sean Tunnel Blvd,Fresno,CA,53202,Residential,1068862,5295,1,1,A00070
P002290,9792 Jeffery Prairie Ln,Miami,FL,85202,Residential,414623,2817,3,2,A00080
P002291,7286 Good Tunnel Rd,Las Vegas,NV,46220,Commercial,1516142,33548,,8,A00031
P002292,9233 Scott Course Ave,Kansas City ,MO,33132,Residential,1279334,866,4,3,A00013
P002293,9666 Young Unions Dr,Dallas,TX,78703,Residential,1090363,5086,3,4,A00118
P002294,7732 Jimmy Road Ct,Denver,CO,75206,Commercial,428839,6624,,3,A00052
P002295,8862 Brent Throughway Dr,Milwaukee,WI,37207,Commercial,262472,23294,,7,A00104
P002296,9667 Smith Tunnel Ln,Houston,TX,85706,Commercial,1577433,20215,,5,A00002
P002297,3078 Kristine Mall Blvd,Seattle,WA,28203,Residential,1633978,3974,2,1,A00078
P002298,6350 Christie Spurs Ct,San Diego,CA,33126,Residential,1272434,4042,5,5,A00020
P002299,5879 Thomas Bridge Dr,Long Beach,CA,53205,Residential,248358,4297,4,4,A00121
P002300,4561 Justin Unions Pl,Virginia Beach,VA,78717,Residential,905870,1705,2,1,A00095
P002301,4436 Jason Vista Ct,Jacksonville,FL,32099,Commercial,958043,11434,,3,A00144
P002302,262 Payne Extensions Dr,Chicago,IL,53202,Commercial,1361992,34164,,4,A00022
P002303,9919 Peterson Falls Ter,COLORADO SPRINGS,CO,78712,Commercial,390815,46313,,8,A00070
P002304,586 Elizabeth Motorway Dr,Atlanta,GA,46220,Commercial,1777027,29469,,9,A00126
P002305,8269 Jose Road St,Albuquerque,NM,37208,Commercial,1529699,46761,,1,A00077
P002306,6005 Smith Tunnel Ter,Charlotte,NC,32201,Commercial,1876034,26665,,2,A00153
P002307,4264 Joshua Ports Way,Phoenix,AZ,53210,Residential,1203872,2269,1,3,A00131
P002308,1978 Andrew Brook St,Portland,OR,80207,Commercial,793733,47697,,2,A00100
P002309,9114 Theresa Points Pl,INDIANAPOLIS,IN,77004,Residential,1782000,5096,5,5,A00011
P002310,2184 Barbara Spring Dr,Baltimore,MD,90007,Residential,1907120,5662,6,1,A00113
P002311,4524 Anthony Ports St,charlotte,NC,33130,Commercial,332715,48935,,3,A00120
P002312,3469 Jessica Inlet Ln,San Antonio,TX,89103,Commercial,532988,40564,,10,A00071
P002313,4325 Roberts View Ln,Long Beach,CA,64109,Commercial,614298,42265,,6,A00155
P002314,8548 Shannon Shoals Ct,JACKSONVILLE,FL,90011,Commercial,284546,13443,,5,A00115
P002315,3941 Melissa Mall Dr,New York,NY,19102,Residential,1067774,636,,3,A00021
P002316,420 Richard Highway Rd,Nashville,TN,28203,Residential,1094284,1021,4,5,A00077
P002317,4825 Breanna Expressway St,Detroit,MI,76105,Commercial,1799990,31410,,3,A00108
P002318,8505 Powell Harbors Ave,Nashville,TN,21209,Residential,817918,5973,6,5,A00078
P002319,3155 Lee Crest Ct,Sacramento,CA,60608,Residential,1931222,5801,5,3,A00095
P002320,9503 Kelly Mission Ct,PHOENIX,AZ,27607,Residential,1656864,1198,6,4,A00039
P002321,3090 Nguyen Harbors Pl,Columbus,OH,23454,Commercial,611266,10198,,6,A00035
P002322,1524 Reynolds Spring Ln,Indianapolis,IN,90813,Commercial,1972608,6907,,2,A00022
P002323,1528 Jose Spring Ln,Portland,OR,93701,Commercial,1137819,43945,,6,A00088
P002324,7253 Herbert Center Pl,Boston,MA,90807,Commercial,1414350,1179,,6,A00134
P002325,2250 Sonya Landing St,Mesa,AZ,53205,Commercial,806639,8710,,,A00135
P002326,4941 Joanne Gateway Dr,Phoenix,AZ,89102,Residential,685581,1105,6,2,A00022
P002327,2848 Ryan Drive St,Denver,CO,2109,Commercial,1263774,41632,,4,A00138
P002328,4620 Pamela Club Pl,Mesa,AZ,78701,Commercial,1093216,26587,,10,A00015
P002329,2395 Jennifer Fort Pl,Louisville,KY,78207,Commercial,1186048,27969,,,A00016
P002330,771 Jill Common Way,Charlotte,NC,48205,Commercial,436637,42084,,8,A00125
P002331,3327 James Fields Way,San Francisco,CA,37209,Residential,1464786,5817,4,2,A00092
P002332,6512 Collins Bridge Way,Long Beach,CA,33132,Commercial,792160,46637,,4,A00149
P002333,763 Claire Highway Pl,Charlotte,NC,10004,Residential,1919094,642,1,4,A00026
P002334,8884 April Causeway Ter,Philadelphia,PA,77006,Residential,1338012,3257,6,4,A00082
P002335,9104 Mckee Lane St,FRESNO,CA,87101,Commercial,586682,45473,,7,A00019
P002336,9738 Mitchell Trafficway Pl,Austin,TX,85706,Commercial,828255,36516,,9,A00098
P002337,1028 Berry Landing Ter,Austin,TX,77002,Residential,1289111,4004,4,1,A00038
P002338,1206 Erica Roads Ter,Raleigh,NC,95820,Residential,1976601,5295,2,5,A00063
P002339,9459 Kathryn Parkways Pl,Detroit,MI,93701,Residential,904260,5580,6,2,A00069
P002340,7207 Amanda Heights Pl,chicago,IL,38101,Residential,1146916,3637,6,1,A00082
P002341,8716 Thomas Estates Blvd,dallas,TX,87105,Commercial,1228376,32556,,5,A00059
P002342,5576 Jade Trace Ln,Boston,MA,28208,Residential,1512274,5120,2,3,A00155
P002343,2481 Matthews Creek Dr,Louisville,KY,77006,Residential,995597,2848,2,5,A00093
P002344,9640 Joshua Ways Ave,Jacksonville,FL,92107,Residential,604645,2474,4,4,A00125
P002345,1474 Jessica Isle Pl,Las Vegas,NV,48210,Residential,862877,5027,2,2,A00001
P002346,289 Joseph Trafficway Ct,NASHVILLE,TN,33128,Commercial,1562341,,,4,A00080
P002347,7947 David Fort Way,atlanta,GA,32205,Commercial,1461760,18299,,4,A00066
P002348,2180 Heather Street Ave,BOSTON,MA,37204,Residential,1163343,2843,6,3,A00027
P002349,1171 Danielle Summit Ave,Raleigh,NC,21211,Residential,1747022,2153,2,5,A00063
P002350,3419 Melissa Turnpike Rd,FRESNO,CA,21201,Commercial,1987805,,,6,A00083
P002351,132 Mcgee Landing Way,Memphis,TN,2103,Residential,1870673,3246,4,4,A00012
P002352,5839 Allen Springs Ln,Fort Worth,TX,89109,Residential,1578102,3693,5,2,A00117
P002353,6502 Lewis Vista Way,Miami,FL,90003,Commercial,1319599,26196,,3,A00115
P002354,3290 David Expressway Ln,Houston,TX,89106,Residential,362631,,5,3,A00019
P002355,4676 Jessica River Pl,San Antonio,TX,30308,Commercial,590740,17730,,6,A00088
P002356,5918 Laura Ridge Dr,Las Vegas,NV,21210,Commercial,572394,3772,,1,A00065
P002357,3995 Sierra Pines Blvd,San Diego,CA,21209,Commercial,932992,37220,,1,A00089
P002358,990 Jerry Tunnel Dr,Memphis,TN,46203,Commercial,654675,34495,,1,A00128
P002359,4134 Tate Rapids Rd,Denver,CO,78704,Commercial,594977,27495,,1,A00152
P002360,2109 Brian Light Rd,DALLAS,TX,90806,Residential,109986,4376,6,1,A00131
P002361,9032 Connie Point St,Virginia Beach,VA,46205,Commercial,1043680,35992,,3,A00001
P002362,6532 Oneal Plaza Rd,Colorado Springs,CO,95815,Commercial,698897,21549,,6,A00014
P002363,6461 Joseph Curve Blvd,Chicago,IL,76108,Commercial,1127453,42830,,9,A00100
P002364,5794 Soto Heights Ter,Austin,TX,10010,Commercial,725210,,,4,A00003
P002365,5101 Rogers Viaduct Way,San Diego,CA,92106,Commercial,623979,39283,,1,A00050
P002366,2527 Susan Mall Ln,Atlanta,GA,95814,Commercial,1858053,4376,,4,A00155
P002367,3102 Castaneda Trail Way,Memphis,TN,80202,Residential,1148263,3811,4,4,A00034
P002368,4350 JOSHUA COURTS ST,Fresno,CA,2109,Residential,1148354,753,2,4,A00012
P002369,8202 Schneider Radial Rd,Chicago,IL,60607,Commercial,337459,45077,,5,A00049
P002370,5828 Stevens Run Ter, Seattle ,WA,93706,Residential,693233,1662,5,4,A00140
P002371,7233 Garcia Forge Blvd,Baltimore,MD,76104,Residential,922773,930,2,1,A00006
P002372,4547 PAYNE FORGES PL,Houston,TX,21208,Residential,1753354,1058,4,5,A00063
P002373,6897 Kenneth Underpass Blvd,nashville,TN,30303,Residential,1167582,1840,6,2,A00104
P002374,2892 Meagan Pine Blvd,New York,NY,92101,Residential,1102580,3368,,1,A00022
P002375,6151 Johnson Square Ln,tucson,AZ,78704,Residential,1672219,5296,3,2,A00004
P002376,8405 Petersen Place Rd,Phoenix,AZ,33129,Residential,1038301,732,1,4,A00080
P002377,4941 rebecca key ter,Portland,OR,33127,Residential,1156708,1481,5,4,A00091
P002378,5047 Dorothy Rue Way,Denver,CO,38111,Residential,1646083,2704,6,1,A00067
P002379,7479 Olivia Mall Way,dallas,TX,85204,Residential,867698,3066,1,2,A00102
P002380,5094 Padilla Club Pl,Fort Worth,TX,10001,Residential,1051100,5660,4,1,A00002
P002381,482 Kenneth Fort Way,Colorado Springs,CO,68105,Residential,985269,5870,4,1,A00010
P002382,4413 Tapia Manors Ln,philadelphia,PA,97205,Commercial,443393,35659,,10,A00012
P002383,9498 Aaron Pines St,Omaha,NE,85710,Residential,1976947,,4,4,A00132
P002384,3362 Brandy Isle Ct,Houston,TX,92106,Residential,892234,,2,4,A00127
P002385,6709 Ashley Shore Rd,Las Vegas,NV,23450,Commercial,927556,41748,,6,A00113
P002386,6413 Karen Ridges Dr,BALTIMORE,MD,93710,Commercial,1054608,49954,,2,A00104
P002387,6876 Clark Garden Way,Atlanta,GA,78201,Commercial,385453,41659,,7,A00058
P002388,6590 Parks Vista St,Fort Worth,TX,40208,Commercial,244707,5026,,5,A00144
P002389,2133 Samantha Lake Ct,Albuquerque,NM,94107,Commercial,1716678,12725,,3,A00044
P002390,2707 Tamara Key Dr,Portland,OR,2105,Residential,432982,4117,1,3,A00118
P002391,1405 Navarro Vista Rd,Boston,MA,33130,Residential,1998129,3567,6,4,A00033
P002392,5802 Anderson Prairie Dr,BALTIMORE,MD,43207,Residential,321003,3786,2,2,A00135
P002393,7569 Juan Tunnel Ln,Boston,MA,98101,Commercial,241781,26489,,8,A00063
P002394,5746 Edwards Rapids Rd,Seattle,WA,75207,Residential,1134754,5700,4,3,A00017
P002395,2874 Jeffrey Trace St,Virginia Beach,VA,48203,Commercial,1165422,6326,,4,A00034
P002396,4003 Juan Well Dr,San Antonio,TX,90003,Commercial,1965334,1245,,5,A00130
P002397,7583 Ramos Port Ter,Jacksonville,FL,98102,Commercial,1751918,,,10,A00140
P002398,7422 Suzanne Alley Ter,Chicago,IL,95815,Commercial,460725,,,1,A00142
P002399,2122 Amy Coves Ter,Detroit,MI,76110,Residential,511659,4232,,3,A00027
P002400,5649 Rachel Manors Way,Kansas City,MO,98104,Residential,740959,4396,1,2,A00035
P002401,6074 Taylor Overpass Way,KANSAS CITY,MO,78704,Residential,99415,606,4,4,A00099
P002402,9795 Mclean Way Pl,Louisville,KY,80205,Commercial,294649,10737,,2,A00056
P002403,2370 Julia Stravenue Pl,Phoenix,AZ,28202,Commercial,1256576,45902,,6,A00008
P002404,8501 Carlos Club Pl,BALTIMORE,MD,93706,Commercial,677608,7449,,2,A00085
P002405,5456 Seth Lake Ter,Colorado Springs,CO,78712,Commercial,854670,18898,,10,A00030
P002406,2243 Adam Islands Way,Louisville,KY,23454,Residential,1705325,633,1,3,A00005
P002407,262 Kevin Brooks Rd,Detroit,MI,87106,Residential,1832577,857,2,4,A00155
P002408,8516 Holly Ranch Way,PORTLAND,OR,85208,Commercial,995594,4852,,1,A00113
P002409,4976 Hill Fords Ter,Mesa,AZ,28206,Commercial,1842753,40721,,9,A00152
P002410,9980 Donald Station Ct,Boston,MA,78721,Commercial,1614400,46404,,6,A00116
P002411,274 Vincent Groves Blvd,New York,NY,68108,Residential,1780134,840,5,1,A00135
P002412,8215 Murphy Mission Blvd,tucson,AZ,80904,Residential,711016,5746,3,1,A00031
P002413,6177 Sanchez Freeway Dr,Detroit,MI,43202,Commercial,1665138,6449,,3,A00081
P002414,2392 Berg Pike Way,tucson,AZ,68107,Residential,327096,1679,1,3,A00114
P002415,6044 Eric Drives Rd,Milwaukee,WI,78202,Commercial,209292,28529,,3,A00053
P002416,6593 thomas street ct,Sacramento,CA,30301,Commercial,843812,45957,,8,A00104
P002417,9965 Williams Crossing Ln,MILWAUKEE ,WI,10005,Residential,888886,3470,6,3,A00086
P002418,9377 Browning Trail Ln,virginia beach,VA,40204,Residential,1545596,2962,2,2,A00139
P002419,3772 Elizabeth Parkways Rd,Tucson,AZ,89107,Commercial,424413,31162,,10,A00075
P002420,3843 Stewart Camp Way,Long Beach,CA,19114,Commercial,293241,49686,,3,A00020
P002421,5829 Tracie Lock Ave,Columbus ,OH,37210,Commercial,437361,34491,,2,A00107
P002422,6398 Wright Island Blvd,New York,NY,53201,Residential,1720935,,6,2,A00099
P002423,5123 Joshua Plaza St,Fort Worth,TX,85001,Residential,199095,4227,6,1,A00050
P002424,3347 White Crescent Ave,Detroit,MI,10012,Residential,202589,3446,2,4,A00047
P002425,482 Kenneth Fort Way,Colorado Springs,CO,90005,Residential,989910,5870,4,1,A00010
P002426,7736 Jones Forest Rd,Boston,MA,10014,Residential,1373888,5185,2,4,A00093
P002427,8152 Vanessa Gardens Ter,FORT WORTH,TX,32201,Commercial,594454,6155,,2,A00043
P002428,3132 Chaney Station Pl,PHOENIX,AZ,90806,Commercial,1749985,21009,,4,A00117
P002429,455 Moore Parkways Blvd,Chicago,IL,98101,Commercial,1102377,7517,,7,A00072
P002430,2431 Gregory Hollow Pl,Columbus,OH,78204,Residential,1947676,607,2,5,A00040
P002431,7114 Munoz Mill Way,Tucson,AZ,94109,Commercial,1820942,39244,,9,A00043
P002432,7440 Ford Radial Ave,CHARLOTTE,NC,23454,Commercial,1939103,24494,,7,A00109
P002433,1147 Carolyn Plains Pl,Baltimore,MD,64113,Residential,1660221,2299,6,1,A00081
P002434,3585 Richard Meadows Ct,Nashville,TN,28209,Commercial,1563033,,,6,A00128
P002435,8705 SULLIVAN STREETS CT,Sacramento,CA,43202,Residential,1356030,1472,6,2,A00104
P002436,7848 Calvin Overpass Ln,Atlanta,GA,78208,Residential,1962837,4663,3,1,A00130
P002437,7112 NICHOLAS MOUNTAINS CT,dallas,TX,19113,Commercial,1393645,1158,,,A00049
P002438,6070 Anna Glen St,BALTIMORE,MD,28204,Residential,1924400,3527,3,2,A00082
P002439,7721 Garcia Rue Rd,Raleigh,NC,64108,Commercial,473498,28249,,1,A00096
P002440,5582 Pamela Lodge Dr,Charlotte,NC,94101,Commercial,945731,21859,,2,A00104
P002441,2660 Daniel Cape St,San Diego,CA,77009,Commercial,1519635,10846,,3,A00082
P002442,894 Bryant Land Pl,Omaha,NE,85006,Residential,143746,5586,3,,A00017
P002443,3601 Glover Springs Way,Sacramento,CA,78717,Commercial,480863,4797,,2,A00148
P002444,7314 Lisa Underpass St,Nashville,TN,68111,Commercial,963022,37648,,2,A00031
P002445,1787 Ramirez Path Ave,RALEIGH ,NC,80211,Residential,1133853,1243,,4,A00109
P002446,207 Ashley Parkway Blvd,Denver,CO,19103,Residential,1195468,5540,2,1,A00092
P002447,8361 Perez Fall Ave,Columbus,OH,77008,Commercial,623713,24476,,2,A00081
P002448,2534 Thomas Glen Rd,MILWAUKEE,WI,43203,Commercial,341297,39892,,3,A00116
P002449,8273 Jennifer Bypass Blvd,VIRGINIA BEACH,VA,27606,Residential,1194644,2910,6,2,A00132
P002450,3160 Lee Circles Ter, New York ,NY,60602,Residential,419926,1054,3,2,A00029
P002451,9682 Brian Island Ter,Las Vegas,NV,92105,Residential,1111310,5243,3,3,A00077
P002452,824 Novak Motorway Dr,Austin,TX,30306,Residential,792164,3746,6,2,A00009
P002453,2877 Alexandra Glens Blvd,Phoenix,AZ,90801,Commercial,382849,19839,,10,A00107
P002454,2897 Philip Landing Way,Phoenix,AZ,2108,Commercial,1788483,47079,,5,A00143
P002455,9370 Jones Landing Pl,Baltimore,MD,40210,Residential,1449741,726,1,5,A00119
P002456,4747 Stevenson Estate Ct,San Diego,CA,97202,Residential,802815,2865,2,4,A00137
P002457,770 Kristy Cape Ter,Detroit,MI,10010,Commercial,1994726,18519,,7,A00053
P002458,4747 Lopez Course Way,seattle,WA,97204,Commercial,452907,32420,,3,A00108
P002459,3639 Kristin Rue Ter,Tucson,AZ,32201,Residential,1609042,5697,4,1,A00117
P002460,3304 Olsen Branch Pl,Philadelphia,PA,80207,Commercial,1767494,19775,,1,A00074
P002461,3558 Sarah Freeway Blvd,Jacksonville,FL,90002,Commercial,1313313,26604,,9,A00011
P002462,8523 Howe Skyway Dr,Boston,MA,28201,Commercial,1262577,13995,,5,A00141
P002463,2501 Marcus Isle Way,Philadelphia,PA,23450,Residential,273459,1109,4,2,A00151
P002464,2039 Olivia Hill St,Austin,TX,80206,Residential,1060801,5165,6,1,A00058
P002465,3313 desiree gardens ter,Long Beach,CA,60601,Residential,1998219,4614,2,5,A00002
P002466,1801 Marie Square St,Miami,FL,21207,Residential,435193,,2,4,A00049
P002467,2872 Walsh Mountain St,Colorado Springs,CO,89104,Commercial,580544,2780,,1,A00067
P002468,2213 Peterson Plaza Dr,San Antonio,TX,40207,Residential,1644102,,5,2,A00071
P002469,1037 Peters Court Rd,Sacramento,CA,89101,Residential,86469,4343,6,4,A00136
P002470,9987 Schultz Terrace Blvd,Austin,TX,53201,Commercial,1153505,44154,,9,A00017
P002471,7479 Roger Inlet Way,Miami,FL,48208,Residential,368296,2181,5,5,A00042
P002472,8604 Reilly Meadows Ln,Virginia Beach,VA,87106,Commercial,1094465,43093,,1,A00029
P002473,3881 Smith Plain Pl,Albuquerque,NM,53206,Residential,1511186,,6,1,A00022
P002474,9708 Nicole Knoll Blvd,Dallas,TX,85708,Residential,339868,1029,3,5,A00007
P002475,1733 Sonya Mills St,Miami,FL,85210,Residential,1037878,1535,4,2,A00137
P002476,4155 William Stream Way,Boston,MA,33131,Commercial,1510934,16892,,5,A00121
P002477,448 Aaron Circles Rd,Memphis,TN,46214,Commercial,1608786,,,7,A00030
P002478,8927 Philip Mission Ave,Memphis,TN,38106,Residential,890265,5793,4,3,A00149
P002479,8688 Kylie Harbor Way,Denver,CO,87105,Residential,1949681,2371,4,3,A00065
P002480,4188 Nicholas Forks Ter,Fort Worth,TX,40207,Residential,1071008,5668,6,5,A00074
P002481,6370 Robert Square Blvd,Boston,MA,53207,Commercial,1074664,46129,,3,A00061
P002482,6764 Miller Courts Ct,Tucson,AZ,78207,Commercial,1457419,40797,,2,A00141
P002483,5315 Robles Plain Dr,Columbus,OH,95817,Commercial,656399,4455,,10,A00134
P002484,7005 Jacob Drives Rd,Houston,TX,32099,Residential,1550314,683,6,2,A00013
P002485,303 Brown Motorway Ln,San Diego,CA,78207,Residential,1878373,5615,4,4,A00133
P002486,2256 michelle pike ct,Mesa,AZ,89105,Residential,1851468,4812,5,5,A00085
P002487,7308 Barbara Forks Ct,fort worth,TX,53209,Commercial,1425915,7288,,10,A00154
P002488,1488 Harris Knolls Ter,NEW YORK,NY,95822,Commercial,1366361,2292,,9,A00103
P002489,6176 Howell Hills Blvd,Fresno,CA,43203,Commercial,1830440,18746,,7,A00149
P002490,6125 James Oval Blvd,Fresno ,CA,97201,Commercial,1409882,49294,,1,A00109
P002491,3726 Alvarez Unions Dr,Chicago,IL,32204,Commercial,1717090,17240,,4,A00095
P002492,8891 Mills Branch Rd,Fort Worth,TX,46214,Residential,419711,5180,5,3,A00041
P002493,8480 Sandra Plain Pl,dallas,TX,40206,Commercial,808249,19969,,2,A00028
P002494,5852 Jesse Burg Way,Charlotte,NC,78208,Commercial,349047,24814,,5,A00002
P002495,9311 Thomas Inlet St,Columbus,OH,76104,Residential,782718,5180,3,1,A00077
P002496,4839 MEGAN COURTS BLVD,Memphis,TN,95819,Commercial,773157,40181,,5,A00150
P002497,4301 Davis Bypass St,Las Vegas,NV,92108,Commercial,1382038,34472,,6,A00023
P002498,5423 Heather Burgs Ln,San Diego,CA,21209,Residential,1241168,5468,1,1,A00068
P002499,4654 Yates Garden Ter,charlotte,NC,90810,Residential,205242,2886,5,4,A00048
